work_item_id,canonical_requirement_id,priority,work_type,owner,markdown_file,ledger_part,development_status,verification_status,next_action,exclude_reason
CPF-WP-CPF-ROUTING-02-IMPLEMENTATION_CONSUMER,CPF-ROUTING,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROUTING-03-VERIFICATION_EVIDENCE,CPF-ROUTING,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROUTING-04-FAILURE_RECOVERY,CPF-ROUTING,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROUTING-05-OPERATIONS_SECURITY,CPF-ROUTING,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROUTING-06-GENERATION_COMPATIBILITY,CPF-ROUTING,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEALTH-01-CONTRACT_OWNERSHIP,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEALTH-02-IMPLEMENTATION_CONSUMER,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEALTH-03-VERIFICATION_EVIDENCE,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEALTH-04-OPERATIONS_SECURITY,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEALTH-05-DATA_MIGRATION,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEALTH-06-GENERATION_COMPATIBILITY,CPF-HEALTH,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEADER-01-CONTRACT_OWNERSHIP,CPF-HEADER,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEADER-02-IMPLEMENTATION_CONSUMER,CPF-HEADER,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-HEADER-03-VERIFICATION_EVIDENCE,CPF-HEADER,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-CONTEXT-01-CONTRACT_OWNERSHIP,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-CONTEXT-02-IMPLEMENTATION_CONSUMER,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-CONTEXT-03-VERIFICATION_EVIDENCE,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-CONTEXT-04-FAILURE_RECOVERY,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-CONTEXT-05-OPERATIONS_SECURITY,CPF-CONTEXT,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-TXID-01-CONTRACT_OWNERSHIP,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-TXID-02-IMPLEMENTATION_CONSUMER,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-TXID-03-VERIFICATION_EVIDENCE,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-TXID-04-FAILURE_RECOVERY,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-TXID-05-OPERATIONS_SECURITY,CPF-TXID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROLE-01-CONTRACT_OWNERSHIP,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROLE-02-IMPLEMENTATION_CONSUMER,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROLE-03-VERIFICATION_EVIDENCE,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROLE-04-FAILURE_RECOVERY,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ROLE-05-OPERATIONS_SECURITY,CPF-ROLE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ERROR-01-CONTRACT_OWNERSHIP,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ERROR-02-IMPLEMENTATION_CONSUMER,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ERROR-03-VERIFICATION_EVIDENCE,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-ERROR-04-FAILURE_RECOVERY,CPF-ERROR,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-VALID-01-CONTRACT_OWNERSHIP,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-VALID-02-IMPLEMENTATION_CONSUMER,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-VALID-03-VERIFICATION_EVIDENCE,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-VALID-04-DATA_MIGRATION,CPF-VALID,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-IDEMP-01-CONTRACT_OWNERSHIP,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-IDEMP-02-IMPLEMENTATION_CONSUMER,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-IDEMP-03-VERIFICATION_EVIDENCE,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-IDEMP-04-FAILURE_RECOVERY,CPF-IDEMP,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_01_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-STATE-01-CONTRACT_OWNERSHIP,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-STATE-02-IMPLEMENTATION_CONSUMER,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-STATE-03-VERIFICATION_EVIDENCE,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-STATE-04-FAILURE_RECOVERY,CPF-STATE,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-LOCK-01-CONTRACT_OWNERSHIP,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-LOCK-02-IMPLEMENTATION_CONSUMER,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-LOCK-03-VERIFICATION_EVIDENCE,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-LOCK-04-FAILURE_RECOVERY,CPF-LOCK,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-RESILIENCE-01-CONTRACT_OWNERSHIP,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-RESILIENCE-02-IMPLEMENTATION_CONSUMER,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-RESILIENCE-03-VERIFICATION_EVIDENCE,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-RESILIENCE-04-FAILURE_RECOVERY,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-RESILIENCE-05-OPERATIONS_SECURITY,CPF-RESILIENCE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-DEADLINE-01-CONTRACT_OWNERSHIP,CPF-DEADLINE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-DEADLINE-02-IMPLEMENTATION_CONSUMER,CPF-DEADLINE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-DEADLINE-03-VERIFICATION_EVIDENCE,CPF-DEADLINE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-DEADLINE-04-FAILURE_RECOVERY,CPF-DEADLINE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-DEADLINE-05-DATA_MIGRATION,CPF-DEADLINE,P0,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-SCHED-01-CONTRACT_OWNERSHIP,CPF-SCHED,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-SCHED-02-IMPLEMENTATION_CONSUMER,CPF-SCHED,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-SCHED-03-VERIFICATION_EVIDENCE,CPF-SCHED,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-SCHED-04-FAILURE_RECOVERY,CPF-SCHED,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02.md,ledgers/11_CORE_CALL_CONTEXT_STATE_RESILIENCE_PART_02_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-OPSDB-01-CONTRACT_OWNERSHIP,CPF-OPSDB,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,12_CORE_OBSERVABILITY_FILE_MESSAGE.md,ledgers/12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-OPSDB-02-IMPLEMENTATION_CONSUMER,CPF-OPSDB,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,12_CORE_OBSERVABILITY_FILE_MESSAGE.md,ledgers/12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-OPSDB-03-VERIFICATION_EVIDENCE,CPF-OPSDB,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,12_CORE_OBSERVABILITY_FILE_MESSAGE.md,ledgers/12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-OPSDB-04-OPERATIONS_SECURITY,CPF-OPSDB,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,12_CORE_OBSERVABILITY_FILE_MESSAGE.md,ledgers/12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv,,,,different owner/session scope
CPF-WP-CPF-OPSDB-05-DATA_MIGRATION,CPF-OPSDB,P1,PRODUCT_IMPLEMENTATION,cpf-core / repository architecture,12_CORE_OBSERVABILITY_FILE_MESSAGE.md,ledgers/12_CORE_OBSERVABILITY_FILE_MESSAGE_WORK_ITEMS.csv,,,,different owner/session scope
